api_id,api_name,major_category,subcategory,cli_group,cli_command,command_path,status,coverage_status,safety_policy,method,path,required_body_fields,required_header_fields,canonical_code_option,notes
ust21130,미국주식 특정일 잔고,해외주식,계좌,overseas accounts,balance,kiwoom overseas accounts balance,planned,guarded,account_read,POST,/api/us/acnt,,api-id;authorization,--account when account scoped; --code when instrument scoped,Initial spec-derived mapping; review friendly command/action and argument map before implementation.
ust21131,미국주식 특정일 잔고,해외주식,계좌,overseas accounts,balance,kiwoom overseas accounts balance,planned,guarded,account_read,POST,/api/us/acnt,,api-id;authorization,--account when account scoped; --code when instrument scoped,Initial spec-derived mapping; review friendly command/action and argument map before implementation.
ust21132,미국주식 특정일 잔고,해외주식,계좌,overseas accounts,balance,kiwoom overseas accounts balance,planned,guarded,account_read,POST,/api/us/acnt,,api-id;authorization,--account when account scoped; --code when instrument scoped,Initial spec-derived mapping; review friendly command/action and argument map before implementation.
ust21150,미국주식 일별 주문체결내역,해외주식,계좌,overseas accounts,list-fills,kiwoom overseas accounts list-fills,planned,guarded,account_read,POST,/api/us/acnt,,api-id;authorization,--account when account scoped; --code when instrument scoped,Initial spec-derived mapping; review friendly command/action and argument map before implementation.
ust21160,미국주식 예수금 상세,해외주식,계좌,overseas accounts,cash,kiwoom overseas accounts cash,planned,guarded,account_read,POST,/api/us/acnt,,api-id;authorization,--account when account scoped; --code when instrument scoped,Initial spec-derived mapping; review friendly command/action and argument map before implementation.
ust21170,미국주식 당일 종목별 실현손익,해외주식,계좌,overseas accounts,profit,kiwoom overseas accounts profit,planned,guarded,account_read,POST,/api/us/acnt,,api-id;authorization,--account when account scoped; --code when instrument scoped,Initial spec-derived mapping; review friendly command/action and argument map before implementation.
ust21180,미국주식 기간별 주문체결내역,해외주식,계좌,overseas accounts,list-fills,kiwoom overseas accounts list-fills,planned,guarded,account_read,POST,/api/us/acnt,,api-id;authorization,--account when account scoped; --code when instrument scoped,Initial spec-derived mapping; review friendly command/action and argument map before implementation.
ust21200,미국주식 기간별 예약주문,해외주식,주문,overseas orders,lookup,kiwoom overseas orders lookup,planned,preview-only,order_write,POST,/api/us/ordr,stex_tp;am_pm_tp;rsrv_ord_tp;rsrv_strt_dt;rsrv_end_dt;stk_code;ord_qty;ord_uv;frgn_trde_tp;slby_tp,api-id;authorization,--account when account scoped; --code when instrument scoped,Initial spec-derived mapping; review friendly command/action and argument map before implementation.
ust21201,미국주식 예약주문 내역조회,해외주식,주문,overseas orders,lookup,kiwoom overseas orders lookup,planned,preview-only,order_write,POST,/api/us/ordr,,api-id;authorization,--account when account scoped; --code when instrument scoped,Initial spec-derived mapping; review friendly command/action and argument map before implementation.
ust21202,미국주식 예약주문 취소,해외주식,주문,overseas orders,cancel,kiwoom overseas orders cancel,planned,preview-only,order_write,POST,/api/us/ordr,rsrv_dt;rsrv_ord_no;stex_tp;stk_code,api-id;authorization,--account when account scoped; --code when instrument scoped,Initial spec-derived mapping; review friendly command/action and argument map before implementation.
ust21203,미국주식 예약주문 정정,해외주식,주문,overseas orders,modify,kiwoom overseas orders modify,planned,preview-only,order_write,POST,/api/us/ordr,rsrv_dt;rsrv_ord_no;stex_tp;stk_code;mdfy_uv;rsrv_end_dt,api-id;authorization,--account when account scoped; --code when instrument scoped,Initial spec-derived mapping; review friendly command/action and argument map before implementation.
ust21204,미국주식 계좌별 일자별 예약내역 조회,해외주식,주문,overseas orders,lookup,kiwoom overseas orders lookup,planned,preview-only,order_write,POST,/api/us/ordr,,api-id;authorization,--account when account scoped; --code when instrument scoped,Initial spec-derived mapping; review friendly command/action and argument map before implementation.
ust21380,미국주식 권리내역,해외주식,계좌,overseas accounts,lookup,kiwoom overseas accounts lookup,planned,guarded,account_read,POST,/api/us/acnt,,api-id;authorization,--account when account scoped; --code when instrument scoped,Initial spec-derived mapping; review friendly command/action and argument map before implementation.
ust21510,미국주식 주문체결 확인,해외주식,계좌,overseas accounts,list-fills,kiwoom overseas accounts list-fills,planned,guarded,account_read,POST,/api/us/acnt,,api-id;authorization,--account when account scoped; --code when instrument scoped,Initial spec-derived mapping; review friendly command/action and argument map before implementation.
ust21530,미국주식 실현손익,해외주식,계좌,overseas accounts,profit,kiwoom overseas accounts profit,planned,guarded,account_read,POST,/api/us/acnt,,api-id;authorization,--account when account scoped; --code when instrument scoped,Initial spec-derived mapping; review friendly command/action and argument map before implementation.
ust21531,미국주식 실현손익,해외주식,계좌,overseas accounts,profit,kiwoom overseas accounts profit,planned,guarded,account_read,POST,/api/us/acnt,qry_dt,api-id;authorization,--account when account scoped; --code when instrument scoped,Initial spec-derived mapping; review friendly command/action and argument map before implementation.
ust21610,미국주식 당일매매,해외주식,계좌,overseas accounts,lookup,kiwoom overseas accounts lookup,planned,guarded,account_read,POST,/api/us/acnt,,api-id;authorization,--account when account scoped; --code when instrument scoped,Initial spec-derived mapping; review friendly command/action and argument map before implementation.
ust21620,미국주식 당일매매정리,해외주식,계좌,overseas accounts,lookup,kiwoom overseas accounts lookup,planned,guarded,account_read,POST,/api/us/acnt,,api-id;authorization,--account when account scoped; --code when instrument scoped,Initial spec-derived mapping; review friendly command/action and argument map before implementation.
ust21630,미국주식 당일 실현손익,해외주식,계좌,overseas accounts,profit,kiwoom overseas accounts profit,planned,guarded,account_read,POST,/api/us/acnt,,api-id;authorization,--account when account scoped; --code when instrument scoped,Initial spec-derived mapping; review friendly command/action and argument map before implementation.
ust21640,미국주식 일별 종목별 실현손익,해외주식,계좌,overseas accounts,profit,kiwoom overseas accounts profit,planned,guarded,account_read,POST,/api/us/acnt,,api-id;authorization,--account when account scoped; --code when instrument scoped,Initial spec-derived mapping; review friendly command/action and argument map before implementation.
ust21650,미국주식 기간별 수익률 현황,해외주식,계좌,overseas accounts,profit,kiwoom overseas accounts profit,planned,guarded,account_read,POST,/api/us/acnt,,api-id;authorization,--account when account scoped; --code when instrument scoped,Initial spec-derived mapping; review friendly command/action and argument map before implementation.
ust21660,미국주식 일별 실현손익,해외주식,계좌,overseas accounts,profit,kiwoom overseas accounts profit,planned,guarded,account_read,POST,/api/us/acnt,,api-id;authorization,--account when account scoped; --code when instrument scoped,Initial spec-derived mapping; review friendly command/action and argument map before implementation.
ust21661,미국주식 일별 실현손익,해외주식,계좌,overseas accounts,profit,kiwoom overseas accounts profit,planned,guarded,account_read,POST,/api/us/acnt,,api-id;authorization,--account when account scoped; --code when instrument scoped,Initial spec-derived mapping; review friendly command/action and argument map before implementation.
ust30130,미국주식 원화주문 가능금액,해외주식,기타,overseas-review,review-only,,review,planned,review_required,POST,/api/us/etc,,api-id;authorization,,Covered for full CLI mapping; planned rows need UX review and preview-only rows must stop at request validation until semantics and safety policy are approved.
ust30131,미국주식 원화주문 가능금액,해외주식,기타,overseas-review,review-only,,review,planned,review_required,POST,/api/us/etc,,api-id;authorization,,Covered for full CLI mapping; planned rows need UX review and preview-only rows must stop at request validation until semantics and safety policy are approved.
ust30132,미국주식 원화주문 가능금액,해외주식,기타,overseas-review,review-only,,review,planned,review_required,POST,/api/us/etc,tp;amt_tp;krw_repl_asgna,api-id;authorization,,Covered for full CLI mapping; planned rows need UX review and preview-only rows must stop at request validation until semantics and safety policy are approved.
ust30133,미국주식 원화주문 가능금액,해외주식,기타,overseas-review,review-only,,review,planned,review_required,POST,/api/us/etc,auto_asgn_abnd_tp,api-id;authorization,,Covered for full CLI mapping; planned rows need UX review and preview-only rows must stop at request validation until semantics and safety policy are approved.
ust30140,미국주식 원화주문설정금 환전,해외주식,기타,overseas-review,review-only,,review,preview-only,review_required,POST,/api/us/etc,crnc_code,api-id;authorization,,Covered for full CLI mapping; planned rows need UX review and preview-only rows must stop at request validation until semantics and safety policy are approved.
ust30141,미국주식 원화주문설정금 환전,해외주식,기타,overseas-review,review-only,,review,preview-only,review_required,POST,/api/us/etc,,api-id;authorization,,Covered for full CLI mapping; planned rows need UX review and preview-only rows must stop at request validation until semantics and safety policy are approved.
ust30142,미국주식 원화주문설정금 환전,해외주식,기타,overseas-review,review-only,,review,preview-only,review_required,POST,/api/us/etc,crnc_code,api-id;authorization,,Covered for full CLI mapping; planned rows need UX review and preview-only rows must stop at request validation until semantics and safety policy are approved.
ust31280,자동환전조회취소,해외주식,기타,overseas-review,review-only,,review,preview-only,review_required,POST,/api/us/etc,,api-id;authorization,,Covered for full CLI mapping; planned rows need UX review and preview-only rows must stop at request validation until semantics and safety policy are approved.
ust31281,자동환전조회취소,해외주식,기타,overseas-review,review-only,,review,preview-only,review_required,POST,/api/us/etc,,api-id;authorization,,Covered for full CLI mapping; planned rows need UX review and preview-only rows must stop at request validation until semantics and safety policy are approved.
ust31290,목표환율 자동환전 신청,해외주식,기타,overseas-review,review-only,,review,preview-only,review_required,POST,/api/us/etc,tp,api-id;authorization,,Covered for full CLI mapping; planned rows need UX review and preview-only rows must stop at request validation until semantics and safety policy are approved.
ust31291,목표환율 자동환전 신청,해외주식,기타,overseas-review,review-only,,review,preview-only,review_required,POST,/api/us/etc,exmn_tp;crnc_code,api-id;authorization,,Covered for full CLI mapping; planned rows need UX review and preview-only rows must stop at request validation until semantics and safety policy are approved.
ust31292,목표환율 자동환전 신청,해외주식,기타,overseas-review,review-only,,review,preview-only,review_required,POST,/api/us/etc,base_dt;rsrv_exrt_tp;exmn_tp;crnc_code,api-id;authorization,,Covered for full CLI mapping; planned rows need UX review and preview-only rows must stop at request validation until semantics and safety policy are approved.
ust31300,외화환전신청,해외주식,기타,overseas-review,review-only,,review,preview-only,review_required,POST,/api/us/etc,exmn_tp,api-id;authorization,,Covered for full CLI mapping; planned rows need UX review and preview-only rows must stop at request validation until semantics and safety policy are approved.
ust31301,외화환전신청,해외주식,기타,overseas-review,review-only,,review,preview-only,review_required,POST,/api/us/etc,sell_crnc_code;buy_crnc_code;exmn_tp,api-id;authorization,,Covered for full CLI mapping; planned rows need UX review and preview-only rows must stop at request validation until semantics and safety policy are approved.
ust31302,외화환전신청,해외주식,기타,overseas-review,review-only,,review,preview-only,review_required,POST,/api/us/etc,sell_crnc_code;buy_crnc_code;sell_aplc_exrt;buy_aplc_exrt;engg_yn;exmn_tp;fc_exmn_amt,api-id;authorization,,Covered for full CLI mapping; planned rows need UX review and preview-only rows must stop at request validation until semantics and safety policy are approved.
ust31490,미국주식 주문가능수량(종목/증거금률별),해외주식,주문,overseas orders,cash,kiwoom overseas orders cash,planned,preview-only,order_write,POST,/api/us/ordr,stex_tp;stk_code;uv,api-id;authorization,--account when account scoped; --code when instrument scoped,Initial spec-derived mapping; review friendly command/action and argument map before implementation.
ust31500,미국주식 반대매매 예정내역,해외주식,계좌,overseas accounts,lookup,kiwoom overseas accounts lookup,planned,guarded,account_read,POST,/api/us/acnt,,api-id;authorization,--account when account scoped; --code when instrument scoped,Initial spec-derived mapping; review friendly command/action and argument map before implementation.
ust31510,미국주식 미수금 내역조회,해외주식,계좌,overseas accounts,lookup,kiwoom overseas accounts lookup,planned,guarded,account_read,POST,/api/us/acnt,,api-id;authorization,--account when account scoped; --code when instrument scoped,Initial spec-derived mapping; review friendly command/action and argument map before implementation.
ust31520,미국주식 배당금 입금 내역,해외주식,계좌,overseas accounts,lookup,kiwoom overseas accounts lookup,planned,guarded,account_read,POST,/api/us/acnt,,api-id;authorization,--account when account scoped; --code when instrument scoped,Initial spec-derived mapping; review friendly command/action and argument map before implementation.
ust31521,미국주식 배당금 입금 내역,해외주식,계좌,overseas accounts,lookup,kiwoom overseas accounts lookup,planned,guarded,account_read,POST,/api/us/acnt,,api-id;authorization,--account when account scoped; --code when instrument scoped,Initial spec-derived mapping; review friendly command/action and argument map before implementation.
ust71920,해외주식 통합증거금 상세조회,해외주식,기타,overseas-review,review-only,,review,planned,review_required,POST,/api/us/etc,,api-id;authorization,,Covered for full CLI mapping; planned rows need UX review and preview-only rows must stop at request validation until semantics and safety policy are approved.
00,주문체결,국내주식,실시간시세,streams,order-fills,kiwoom streams order-fills,implemented,guarded,account_read,POST,/api/dostk/websocket,trnm;grp_no;refresh;type,api-id;authorization,--code when a code/symbol/sector/theme is required,Implemented via explicit arguments.csv mapping and package WebSocket client.
04,잔고,국내주식,실시간시세,streams,balance,kiwoom streams balance,implemented,guarded,account_read,POST,/api/dostk/websocket,trnm;grp_no;refresh;type,api-id;authorization,--code when a code/symbol/sector/theme is required,Implemented via explicit arguments.csv mapping and package WebSocket client.
0A,주식기세,국내주식,실시간시세,streams,momentum,kiwoom streams momentum,implemented,public,read,POST,/api/dostk/websocket,trnm;grp_no;refresh;type,api-id;authorization,--code when a code/symbol/sector/theme is required,Implemented via explicit arguments.csv mapping and package WebSocket client.
0B,주식체결,국내주식,실시간시세,streams,trades,kiwoom streams trades,implemented,public,read,POST,/api/dostk/websocket,trnm;grp_no;refresh;type,api-id;authorization,--code when a code/symbol/sector/theme is required,Implemented via explicit arguments.csv mapping and package WebSocket client.
0C,주식우선호가,국내주식,실시간시세,streams,best-quotes,kiwoom streams best-quotes,implemented,public,read,POST,/api/dostk/websocket,trnm;grp_no;refresh;type,api-id;authorization,--code when a code/symbol/sector/theme is required,Implemented via explicit arguments.csv mapping and package WebSocket client.
0D,주식호가잔량,국내주식,실시간시세,streams,orderbook,kiwoom streams orderbook,implemented,public,read,POST,/api/dostk/websocket,trnm;grp_no;refresh;type,api-id;authorization,--code when a code/symbol/sector/theme is required,Implemented via explicit arguments.csv mapping and package WebSocket client.
0E,주식시간외호가,국내주식,실시간시세,streams,after-hours-orderbook,kiwoom streams after-hours-orderbook,implemented,public,read,POST,/api/dostk/websocket,trnm;grp_no;refresh;type,api-id;authorization,--code when a code/symbol/sector/theme is required,Implemented via explicit arguments.csv mapping and package WebSocket client.
0F,주식당일거래원,국내주식,실시간시세,streams,brokers,kiwoom streams brokers,implemented,public,read,POST,/api/dostk/websocket,trnm;grp_no;refresh;type,api-id;authorization,--code when a code/symbol/sector/theme is required,Implemented via explicit arguments.csv mapping and package WebSocket client.
0G,ETF NAV,국내주식,실시간시세,streams,etf-nav,kiwoom streams etf-nav,implemented,public,read,POST,/api/dostk/websocket,trnm;grp_no;refresh;type,api-id;authorization,--code when a code/symbol/sector/theme is required,Implemented via explicit arguments.csv mapping and package WebSocket client.
0H,주식예상체결,국내주식,실시간시세,streams,expected-fills,kiwoom streams expected-fills,implemented,public,read,POST,/api/dostk/websocket,trnm;grp_no;refresh;type,api-id;authorization,--code when a code/symbol/sector/theme is required,Implemented via explicit arguments.csv mapping and package WebSocket client.
0I,국제금환산가격,국내주식,실시간시세,streams,gold-conversion,kiwoom streams gold-conversion,implemented,public,read,POST,/api/dostk/websocket,trnm;grp_no;refresh;type,api-id;authorization,--code when a code/symbol/sector/theme is required,Implemented via explicit arguments.csv mapping and package WebSocket client.
0J,업종지수,국내주식,실시간시세,streams,sector-index,kiwoom streams sector-index,implemented,public,read,POST,/api/dostk/websocket,trnm;grp_no;refresh;type,api-id;authorization,--code when a code/symbol/sector/theme is required,Implemented via explicit arguments.csv mapping and package WebSocket client.
0U,업종등락,국내주식,실시간시세,streams,sector-change,kiwoom streams sector-change,implemented,public,read,POST,/api/dostk/websocket,trnm;grp_no;refresh;type,api-id;authorization,--code when a code/symbol/sector/theme is required,Implemented via explicit arguments.csv mapping and package WebSocket client.
0g,주식종목정보,국내주식,실시간시세,streams,stock-info,kiwoom streams stock-info,implemented,public,read,POST,/api/dostk/websocket,trnm;grp_no;refresh;type,api-id;authorization,--code when a code/symbol/sector/theme is required,Implemented via explicit arguments.csv mapping and package WebSocket client.
0m,ELW 이론가,국내주식,실시간시세,streams,elw-theory,kiwoom streams elw-theory,implemented,public,read,POST,/api/dostk/websocket,trnm;grp_no;refresh;type,api-id;authorization,--code when a code/symbol/sector/theme is required,Implemented via explicit arguments.csv mapping and package WebSocket client.
0s,장시작시간,국내주식,실시간시세,streams,market-open,kiwoom streams market-open,implemented,public,read,POST,/api/dostk/websocket,trnm;grp_no;refresh;type,api-id;authorization,--code when a code/symbol/sector/theme is required,Implemented via explicit arguments.csv mapping and package WebSocket client.
0u,ELW 지표,국내주식,실시간시세,streams,elw-indicator,kiwoom streams elw-indicator,implemented,public,read,POST,/api/dostk/websocket,trnm;grp_no;refresh;type,api-id;authorization,--code when a code/symbol/sector/theme is required,Implemented via explicit arguments.csv mapping and package WebSocket client.
0w,종목프로그램매매,국내주식,실시간시세,streams,program-trades,kiwoom streams program-trades,implemented,public,read,POST,/api/dostk/websocket,trnm;grp_no;refresh;type,api-id;authorization,--code when a code/symbol/sector/theme is required,Implemented via explicit arguments.csv mapping and package WebSocket client.
1h,VI발동/해제,국내주식,실시간시세,streams,vi,kiwoom streams vi,implemented,public,read,POST,/api/dostk/websocket,trnm;grp_no;refresh;type,api-id;authorization,--code when a code/symbol/sector/theme is required,Implemented via explicit arguments.csv mapping and package WebSocket client.
